DATE,PREC,RUNOFF,DEFICIT_35,DEFICIT_70,DEFICIT_90
2016-02-25,0.9,0.0,-2.51,-10.91,-18.9
2016-02-26,0.1,0.0,-1.559,-9.2,-16.83
2016-02-27,12.4,0.0,-8.292,-19.09,-26.84
2016-02-28,31.5,0.0,-19.54,-39.65,-51.52
2016-02-29,17.2,9.1,-19.54,-39.65,-51.52
2016-03-01,0.1,0.144,-18.89,-38.99,-50.86
2016-03-02,0.3,0.0,-13.44,-33.45,-45.32
2016-03-03,22.7,5.51,-19.54,-39.65,-51.52
2016-03-04,0.0,0.0,-18.61,-38.72,-50.59
2016-03-05,11.8,0.0,-19.54,-39.65,-51.52
2016-03-06,1.4,0.0,-19.32,-39.42,-51.29
2016-03-07,1.6,0.0,-15.27,-35.38,-47.25
2016-03-08,17.5,2.04,-19.54,-39.65,-51.52
2016-03-09,22.0,15.8,-19.54,-39.65,-51.52
2016-03-10,0.0,0.483,-18.86,-38.97,-50.84
2016-03-11,4.6,0.0,-17.68,-37.78,-49.65
2016-03-12,0.1,0.0,-12.6,-32.39,-44.26
2016-03-13,0.0,0.0,-9.536,-27.49,-39.36
2016-03-14,0.0,0.0,-7.295,-22.72,-34.54
2016-03-15,0.0,0.0,-5.368,-18.6,-29.61
2016-03-16,6.4,0.0,-8.162,-21.87,-32.4
2016-03-17,0.1,0.0,-5.33,-18.01,-28.49
2016-03-18,0.0,0.0,-3.607,-14.52,-24.25
2016-03-19,0.0,0.0,-2.212,-11.4,-20.21
2016-03-20,0.0,0.0,-1.021,-8.63,-16.53
2016-03-21,0.0,0.0,-0.1266,-6.42,-13.52
2016-03-22,3.0,0.0,-1.52,-7.559,-14.08
2016-03-23,0.0,0.0,0.1112,-5.305,-11.49
2016-03-24,0.0,0.0,1.362,-2.847,-8.501
2016-03-25,0.0,0.0,2.347,-0.676,-5.721
2016-03-26,0.0,0.0,3.362,1.547,-2.831
2016-03-27,0.0,0.0,4.414,3.854,0.178
2016-03-28,0.0,0.0,5.26,5.836,2.786
2016-03-29,0.0,0.0,6.323,8.133,5.793
2016-03-30,0.0,0.0,7.226,10.2,8.505
2016-03-31,0.0,0.0,8.002,12.02,10.91
2016-04-01,0.0,0.0,8.681,13.62,13.04
2016-04-02,0.0,0.0,9.253,15.0,14.88
2016-04-03,0.0,0.0,10.19,16.95,17.43
2016-04-04,0.0,0.0,10.94,18.64,19.65
2016-04-05,0.0,0.0,11.87,20.63,22.24
2016-04-06,0.0,0.0,12.82,22.67,24.9
2016-04-07,0.1,0.0,13.27,23.93,26.59
2016-04-08,1.7,0.0,12.36,23.57,26.65
2016-04-09,1.5,0.0,12.26,23.82,27.39
2016-04-10,0.1,0.0,13.73,25.96,30.08
2016-04-11,0.0,0.0,15.18,28.52,33.23
2016-04-12,0.0,0.0,16.42,30.93,36.21
2016-04-13,0.0,0.0,17.59,33.32,39.19
2016-04-14,0.0,0.0,18.76,35.74,42.21
2016-04-15,0.0,0.0,19.89,38.08,45.17
2016-04-16,0.0,0.0,21.13,40.64,48.41
2016-04-17,0.0,0.0,22.19,42.89,51.26
2016-04-18,0.0,0.0,23.37,45.34,54.37
2016-04-19,0.7,0.0,23.69,46.76,56.37
2016-04-20,0.0,0.0,24.8,48.91,59.11
2016-04-21,0.0,0.0,25.97,51.19,62.02
2016-04-22,0.0,0.0,27.08,53.41,64.84
2016-04-23,1.4,0.0,26.63,53.93,65.87
2016-04-24,35.5,0.0,-2.785,19.98,32.32
2016-04-25,0.7,0.0,6.468,21.42,34.13
2016-04-26,0.0,0.0,10.07,24.24,36.61
2016-04-27,0.0,0.0,12.64,27.64,39.55
2016-04-28,0.1,0.0,14.38,30.38,41.89
2016-04-29,0.0,0.0,16.09,33.25,44.59
2016-04-30,10.9,0.0,8.245,25.33,36.7
2016-05-01,0.9,0.0,10.98,26.38,37.53
2016-05-02,14.5,0.0,2.163,14.14,24.97
2016-05-03,1.3,0.0,6.625,16.67,27.11
2016-05-04,0.8,0.0,9.084,19.8,29.57
2016-05-05,0.0,0.0,11.4,23.27,32.5
2016-05-06,0.0,0.0,13.51,26.93,35.99
2016-05-07,0.0,0.0,15.39,30.41,39.51
2016-05-08,0.0,0.0,17.01,33.55,42.81
2016-05-09,0.0,0.0,18.15,35.89,45.24
2016-05-10,0.1,0.0,19.53,38.66,48.38
2016-05-11,15.5,0.0,7.148,25.17,35.09
2016-05-12,5.4,0.0,7.682,22.61,32.85
2016-05-13,1.2,0.0,10.27,24.22,34.37
2016-05-14,7.8,0.0,6.823,20.02,30.1
2016-05-15,10.1,0.0,3.094,13.36,23.21
2016-05-16,0.2,0.0,7.364,16.72,25.91
2016-05-17,0.0,0.0,10.13,20.66,29.26
2016-05-18,0.0,0.0,12.49,24.7,33.08
2016-05-19,7.0,0.0,8.156,20.59,28.78
2016-05-20,0.0,0.0,11.6,24.14,32.37
2016-05-21,0.0,0.0,14.11,28.13,36.53
2016-05-22,0.0,0.0,16.22,31.94,40.64
2016-05-23,0.6,0.0,17.28,34.47,43.45
2016-05-24,0.0,0.0,19.24,38.03,47.54
2016-05-25,0.0,0.0,21.04,41.46,51.55
2016-05-26,0.0,0.0,22.78,44.88,55.62
2016-05-27,0.0,0.0,24.46,48.22,59.63
2016-05-28,0.0,0.0,26.25,51.75,63.94
2016-05-29,7.6,0.0,19.97,46.46,59.13
2016-05-30,0.0,0.0,22.51,49.11,62.38
2016-05-31,0.0,0.0,24.67,52.0,65.91
2016-06-01,1.2,0.0,25.24,53.53,68.01
2016-06-02,2.6,0.0,24.49,53.73,68.79
2016-06-03,1.2,0.0,25.25,55.18,70.79
2016-06-04,1.4,0.0,25.82,56.5,72.67
2016-06-05,0.0,0.0,27.99,59.65,76.5
2016-06-06,2.4,0.0,27.64,60.47,78.0
2016-06-07,0.0,0.0,29.9,63.89,82.17
2016-06-08,0.0,0.0,32.11,67.43,86.49
2016-06-09,21.3,0.0,13.19,48.41,67.93
2016-06-10,8.3,0.0,11.8,43.08,63.22
2016-06-11,0.0,0.0,17.23,46.35,67.19
2016-06-12,5.3,0.0,15.37,43.78,65.04
2016-06-13,0.2,0.0,19.13,47.32,69.11
2016-06-14,0.0,0.0,21.88,50.71,72.85
2016-06-15,0.0,0.0,24.25,54.21,76.71
2016-06-16,0.0,0.0,26.32,57.59,80.41
2016-06-17,0.0,0.0,28.29,60.95,84.15
2016-06-18,5.2,0.0,25.15,59.23,82.88
2016-06-19,15.5,0.0,12.9,46.4,70.34
2016-06-20,0.0,0.0,18.45,49.73,74.16
2016-06-21,0.0,0.0,22.22,53.71,78.77
2016-06-22,0.0,0.0,25.22,57.77,83.43
2016-06-23,0.0,0.0,27.97,62.02,88.27
2016-06-24,0.0,0.0,30.64,66.47,93.34
2016-06-25,0.0,0.0,33.28,71.04,98.56
2016-06-26,0.0,0.0,35.62,75.21,103.3
2016-06-27,0.0,0.0,37.71,79.02,107.6
2016-06-28,0.0,0.0,39.87,82.94,112.1
2016-06-29,0.0,0.0,42.17,87.12,116.8
2016-06-30,0.0,0.0,44.58,91.45,121.8
2016-07-01,0.6,0.0,46.14,94.77,125.6
2016-07-02,0.5,0.0,48.15,98.83,130.3
2016-07-03,0.0,0.0,50.1,102.5,134.4
2016-07-04,0.0,0.0,51.72,105.4,137.8
2016-07-05,0.0,0.0,53.61,108.8,141.6
2016-07-06,0.0,0.0,55.28,111.8,145.1
2016-07-07,0.1,0.0,56.71,114.5,148.2
2016-07-08,0.0,0.0,58.12,117.1,151.2
2016-07-09,0.0,0.0,59.54,119.7,154.3
2016-07-10,0.0,0.0,60.79,122.1,157.1
2016-07-11,0.0,0.0,61.85,124.3,159.7
2016-07-12,0.0,0.0,62.68,126.1,161.9
2016-07-13,0.0,0.0,63.35,127.7,163.8
2016-07-14,0.0,0.0,63.91,129.0,165.3
2016-07-15,0.0,0.0,64.38,130.0,166.6
2016-07-16,0.0,0.0,64.93,131.3,168.1
2016-07-17,0.0,0.0,65.51,132.7,169.8
2016-07-18,0.0,0.0,66.05,134.0,171.4
2016-07-19,0.0,0.0,66.55,135.2,172.9
2016-07-20,0.0,0.0,67.04,136.4,174.3
2016-07-21,0.0,0.0,67.5,137.5,175.6
2016-07-22,0.0,0.0,67.92,138.5,176.9
2016-07-23,0.5,0.0,67.89,138.9,177.4
2016-07-24,0.2,0.0,68.2,139.6,178.2
2016-07-25,3.0,0.0,66.26,138.2,176.9
2016-07-26,0.0,0.0,67.31,139.7,178.6
2016-07-27,0.1,0.0,68.05,140.8,179.9
2016-07-28,0.0,0.0,68.79,142.0,181.2
2016-07-29,0.0,0.0,69.39,143.0,182.4
2016-07-30,0.0,0.0,69.76,143.8,183.3
2016-07-31,0.0,0.0,70.08,144.5,184.1
2016-08-01,0.0,0.0,70.35,145.0,184.8
2016-08-02,0.0,0.0,70.64,145.6,185.5
2016-08-03,0.0,0.0,70.92,146.2,186.2
2016-08-04,0.0,0.0,71.19,146.8,186.9
2016-08-05,0.0,0.0,71.4,147.3,187.4
2016-08-06,12.2,0.0,60.62,136.7,177.0
2016-08-07,0.0,0.0,62.0,138.4,178.7
2016-08-08,0.0,0.0,63.49,140.1,180.5
2016-08-09,0.0,0.0,64.99,141.8,182.3
2016-08-10,2.3,0.0,63.66,140.7,181.2
2016-08-11,4.3,0.0,60.62,137.8,178.4
2016-08-12,0.0,0.0,62.04,139.4,180.1
2016-08-13,0.0,0.0,63.48,141.1,181.8
2016-08-14,0.0,0.0,64.92,142.7,183.5
2016-08-15,0.0,0.0,66.21,144.2,185.1
2016-08-16,0.0,0.0,67.23,145.4,186.4
2016-08-17,0.0,0.0,67.93,146.3,187.3
2016-08-18,0.0,0.0,68.34,146.9,187.9
2016-08-19,0.0,0.0,68.69,147.3,188.4
2016-08-20,10.6,0.0,59.67,138.5,179.6
2016-08-21,2.7,0.0,58.64,137.5,178.7
2016-08-22,1.3,0.0,58.78,137.8,179.0
2016-08-23,0.0,0.0,60.42,139.6,180.8
2016-08-24,0.0,0.0,61.94,141.2,182.5
2016-08-25,0.0,0.0,63.31,142.7,184.0
2016-08-26,0.0,0.0,64.54,144.0,185.4
2016-08-27,0.0,0.0,65.66,145.2,186.6
2016-08-28,0.0,0.0,66.56,146.2,187.7
2016-08-29,0.0,0.0,67.12,146.9,188.4
2016-08-30,0.0,0.0,67.5,147.3,188.8
2016-08-31,0.1,0.0,67.86,147.7,189.3
2016-09-01,0.0,0.0,68.23,148.2,189.7
2016-09-02,0.0,0.0,68.56,148.6,190.2
2016-09-03,0.0,0.0,68.88,149.0,190.6
2016-09-04,0.0,0.0,69.19,149.3,191.0
2016-09-05,0.0,0.0,69.44,149.6,191.3
2016-09-06,3.8,0.0,66.55,146.8,188.5
2016-09-07,0.0,0.0,67.35,147.6,189.4
2016-09-08,0.0,0.0,68.18,148.5,190.3
2016-09-09,0.0,0.0,68.91,149.3,191.1
2016-09-10,0.0,0.0,69.5,149.9,191.7
2016-09-11,0.0,0.0,69.91,150.4,192.2
2016-09-12,0.0,0.0,70.16,150.7,192.5
2016-09-13,0.0,0.0,70.41,151.0,192.9
2016-09-14,0.0,0.0,70.65,151.3,193.2
2016-09-15,0.2,0.0,70.79,151.5,193.4
2016-09-16,26.9,0.0,44.84,125.6,167.5
2016-09-17,0.3,0.0,46.24,127.0,168.9
2016-09-18,10.8,0.0,36.96,117.7,159.6
2016-09-19,0.1,0.0,39.03,119.5,161.4
2016-09-20,0.0,0.0,41.87,121.4,163.4
2016-09-21,0.0,0.0,44.01,122.7,164.6
2016-09-22,0.0,0.0,46.26,124.2,166.2
2016-09-23,0.0,0.0,48.53,126.0,167.9
2016-09-24,0.0,0.0,50.38,127.4,169.4
2016-09-25,0.0,0.0,52.16,128.9,170.9
2016-09-26,0.0,0.0,53.73,130.2,172.2
2016-09-27,0.0,0.0,55.17,131.5,173.5
2016-09-28,0.0,0.0,56.52,132.7,174.7
2016-09-29,0.0,0.0,57.77,133.8,175.9
2016-09-30,0.0,0.0,58.84,134.8,176.9
2016-10-01,6.2,0.0,53.8,129.7,171.8
2016-10-02,1.3,0.0,53.49,129.4,171.4
2016-10-03,0.0,0.0,54.55,130.4,172.5
2016-10-04,0.0,0.0,55.67,131.5,173.6
2016-10-05,5.3,0.0,51.46,127.2,169.3
2016-10-06,1.1,0.0,51.22,126.9,169.1
2016-10-07,0.0,0.0,52.18,127.9,170.0
2016-10-08,1.3,0.0,51.79,127.4,169.5
2016-10-09,13.4,0.0,39.2,114.7,156.8
2016-10-10,2.8,0.0,37.42,112.8,154.9
2016-10-11,0.1,0.0,38.83,113.6,155.7
2016-10-12,0.0,0.0,40.84,114.8,156.9
2016-10-13,5.8,0.0,36.53,109.7,151.9
2016-10-14,54.3,0.0,-7.274,56.48,98.63
2016-10-15,0.1,0.0,8.704,57.39,99.54
2016-10-16,0.0,0.0,14.17,58.71,100.9
2016-10-17,0.0,0.0,17.43,59.85,102.0
2016-10-18,0.2,0.0,19.73,60.85,103.0
2016-10-19,0.2,0.0,21.68,61.93,104.1
2016-10-20,6.5,0.0,17.1,56.29,98.46
2016-10-21,0.6,0.0,19.34,56.81,98.98
2016-10-22,0.0,0.0,21.59,57.99,100.1
2016-10-23,0.0,0.0,23.19,59.03,101.0
2016-10-24,0.0,0.0,24.25,59.84,101.6
2016-10-25,0.0,0.0,25.15,60.72,102.0
2016-10-26,2.9,0.0,23.36,59.01,99.83
2016-10-27,0.2,0.0,24.79,60.39,100.7
2016-10-28,0.0,0.0,26.24,61.94,101.7
2016-10-29,0.0,0.0,27.56,63.55,102.9
2016-10-30,0.0,0.0,28.7,65.1,103.9
2016-10-31,0.0,0.0,29.52,66.33,104.7
2016-11-01,0.0,0.0,30.17,67.39,105.3
2016-11-02,0.0,0.0,30.96,68.62,106.0
2016-11-03,0.0,0.0,31.58,69.65,106.6
2016-11-04,0.0,0.0,32.27,70.77,107.4
2016-11-05,12.3,0.0,20.81,59.53,95.77
2016-11-06,2.8,0.0,20.74,58.1,94.01
2016-11-07,0.0,0.0,23.21,59.29,94.89
2016-11-08,0.0,0.0,24.75,60.16,95.45
2016-11-09,1.8,0.0,24.25,59.36,94.34
2016-11-10,0.0,0.0,25.48,60.32,94.96
2016-11-11,16.2,0.0,11.2,44.93,79.2
2016-11-12,1.0,0.0,14.95,45.13,79.04
2016-11-13,0.0,0.0,17.58,46.17,79.69
2016-11-14,3.6,0.0,15.73,43.39,76.4
2016-11-15,0.0,0.0,17.79,44.59,76.98
2016-11-16,0.0,0.0,19.31,45.89,77.61
2016-11-17,0.6,0.0,19.97,46.63,77.67
2016-11-18,21.7,0.0,2.195,26.01,56.35
2016-11-19,20.8,0.0,-5.376,6.824,36.44
2016-11-20,0.4,0.0,1.685,8.906,36.58
2016-11-21,0.8,0.0,4.403,11.89,36.58
2016-11-22,0.2,0.0,6.714,15.04,37.25
2016-11-23,0.0,0.0,8.375,17.65,37.86
2016-11-24,0.4,0.0,9.253,19.35,37.92
2016-11-25,1.6,0.0,9.189,19.79,36.99
2016-11-26,0.0,0.0,10.64,21.69,37.66
2016-11-27,0.1,0.0,11.67,23.42,38.3
2016-11-28,1.0,0.0,11.6,23.93,37.82
2016-11-29,0.0,0.0,12.53,25.29,38.28
2016-11-30,0.0,0.0,13.38,26.71,38.88
2016-12-01,0.0,0.0,14.1,28.04,39.48
2016-12-02,0.0,0.0,14.81,29.36,40.14
2016-12-03,0.2,0.0,15.09,30.17,40.35
2016-12-04,0.0,0.0,15.54,31.05,40.69
2016-12-05,0.1,0.0,15.85,31.73,40.9
2016-12-06,0.2,0.0,16.25,32.47,41.27
2016-12-07,0.1,0.0,16.65,33.17,41.65
2016-12-08,0.1,0.0,17.08,33.9,42.14
2016-12-09,0.0,0.0,17.53,34.63,42.68
2016-12-10,0.1,0.0,17.87,35.25,43.15
2016-12-11,0.1,0.0,18.1,35.73,43.52
2016-12-12,0.0,0.0,18.46,36.31,44.03
2016-12-13,0.1,0.0,18.57,36.62,44.27
2016-12-14,0.1,0.0,18.66,36.86,44.47
2016-12-15,0.1,0.0,18.75,37.07,44.65
2016-12-16,0.1,0.0,18.87,37.3,44.88
2016-12-17,0.0,0.0,19.21,37.79,45.38
2016-12-18,0.0,0.0,19.48,38.22,45.84
2016-12-19,0.4,0.0,19.33,38.23,45.88
2016-12-20,25.3,0.0,-1.432,13.33,21.01
2016-12-21,4.4,0.0,2.105,9.942,17.25
2016-12-22,0.1,0.0,5.469,11.89,17.95
2016-12-23,0.1,0.0,7.128,13.73,18.56
2016-12-24,0.0,0.0,8.328,15.34,19.26
2016-12-25,0.0,0.0,9.245,16.72,20.0
2016-12-26,0.0,0.0,9.998,17.93,20.78
2016-12-27,0.0,0.0,10.68,19.05,21.65
2016-12-28,0.0,0.0,11.24,20.04,22.52
2016-12-29,0.0,0.0,11.61,20.78,23.2
2016-12-30,0.0,0.0,11.94,21.43,23.87
2016-12-31,0.0,0.0,12.28,22.08,24.57
2017-01-01,0.0,0.0,12.63,22.74,25.32
2017-01-02,0.0,0.0,12.85,23.25,25.92
2017-01-03,2.3,0.0,11.07,21.46,24.24
2017-01-04,0.0,0.0,11.94,22.11,24.98
2017-01-05,0.0,0.0,12.43,22.75,25.65
2017-01-06,0.0,0.0,12.73,23.28,26.22
2017-01-07,0.0,0.0,13.02,23.82,26.82
2017-01-08,0.0,0.0,13.23,24.26,27.34
2017-01-09,0.0,0.0,13.52,24.79,27.97
2017-01-10,0.0,0.0,13.65,25.14,28.41
2017-01-11,0.0,0.0,13.87,25.59,28.95
2017-01-12,0.0,0.0,14.04,25.97,29.44
2017-01-13,1.5,0.0,12.93,24.91,28.49
2017-01-14,0.0,0.0,13.62,25.55,29.24
2017-01-15,0.6,0.0,13.4,25.41,29.17
2017-01-16,0.0,0.0,13.77,25.86,29.66
2017-01-17,0.0,0.0,14.05,26.29,30.15
2017-01-18,0.0,0.0,14.37,26.81,30.74
2017-01-19,0.0,0.0,14.66,27.33,31.34
2017-01-20,0.0,0.0,14.93,27.86,31.95
2017-01-21,0.0,0.0,15.14,28.31,32.5
2017-01-22,0.0,0.0,15.37,28.77,33.07
2017-01-23,0.0,0.0,15.54,29.18,33.58
2017-01-24,0.0,0.0,15.99,29.9,34.44
2017-01-25,0.0,0.0,16.25,30.45,35.11
2017-01-26,0.0,0.0,16.49,30.97,35.76
2017-01-27,0.0,0.0,16.72,31.49,36.41
2017-01-28,0.0,0.0,16.94,31.97,37.02
2017-01-29,0.1,0.0,17.18,32.48,37.68
2017-01-30,0.0,0.0,17.48,33.06,38.41
2017-01-31,0.0,0.0,17.61,33.45,38.92
2017-02-01,0.0,0.0,17.84,33.92,39.53
2017-02-02,2.9,0.0,15.26,31.35,37.07
2017-02-03,6.3,0.0,10.89,25.99,31.87
2017-02-04,8.7,0.0,5.788,18.17,24.07
2017-02-05,19.8,0.0,-5.215,-0.57,4.943
2017-02-06,22.9,0.0,-11.8,-19.68,-16.78
2017-02-07,0.1,0.0,-4.347,-12.85,-15.36
2017-02-08,0.0,0.0,-1.907,-8.848,-14.0
2017-02-09,0.0,0.0,-0.593,-6.536,-12.52
2017-02-10,0.0,0.0,0.2628,-4.94,-10.98
2017-02-11,0.0,0.0,0.9653,-3.56,-9.386
2017-02-12,0.0,0.0,1.566,-2.296,-7.817
2017-02-13,0.3,0.0,1.765,-1.552,-6.759
2017-02-14,0.0,0.0,2.63,-0.1011,-4.967
2017-02-15,0.0,0.0,3.443,1.466,-3.03
2017-02-16,0.0,0.0,4.214,3.046,-1.047
2017-02-17,0.0,0.0,4.82,4.445,0.7579
2017-02-18,0.2,0.0,5.237,5.559,2.274
2017-02-19,0.0,0.0,5.791,6.769,3.857
2017-02-20,0.0,0.0,6.293,7.915,5.362
2017-02-21,0.0,0.0,6.892,9.16,6.973
2017-02-22,0.1,0.0,7.367,10.28,8.444
2017-02-23,0.0,0.0,7.843,11.36,9.867
2017-02-24,12.2,0.0,-0.8802,0.4314,-0.8018
2017-02-25,0.5,0.0,2.429,1.986,0.3043
2017-02-26,0.0,0.0,4.164,4.225,2.086
2017-02-27,0.0,0.0,5.298,6.148,3.889
2017-02-28,0.7,0.0,5.411,6.859,4.674
2017-03-01,0.0,0.0,6.475,8.519,6.551
2017-03-02,0.0,0.0,7.395,10.23,8.564
2017-03-03,0.0,0.0,8.004,11.62,10.27
2017-03-04,0.0,0.0,8.698,13.07,12.09
2017-03-05,0.0,0.0,9.32,14.45,13.85
2017-03-06,5.9,0.0,5.21,10.05,9.844
2017-03-07,0.0,0.0,7.326,11.73,11.69
2017-03-08,0.0,0.0,8.439,13.41,13.47
2017-03-09,0.0,0.0,9.581,15.39,15.69
2017-03-10,0.0,0.0,10.54,17.28,17.89
2017-03-11,0.0,0.0,11.13,18.67,19.6
2017-03-12,0.0,0.0,11.79,20.11,21.41
2017-03-13,0.0,0.0,12.45,21.54,23.22
2017-03-14,0.0,0.0,13.36,23.33,25.49
2017-03-15,0.0,0.0,14.13,25.0,27.62
2017-03-16,0.0,0.0,14.97,26.77,29.88
2017-03-17,0.0,0.0,15.89,28.7,32.35
2017-03-18,0.0,0.0,16.56,30.29,34.41
2017-03-19,0.0,0.0,17.25,31.86,36.47
2017-03-20,0.0,0.0,17.88,33.32,38.38
2017-03-21,0.0,0.0,18.44,34.64,40.13
2017-03-22,0.0,0.0,19.25,36.34,42.35
2017-03-23,0.0,0.0,20.06,38.08,44.6
2017-03-24,0.0,0.0,20.77,39.65,46.66
2017-03-25,1.3,0.0,20.35,40.09,47.62
2017-03-26,4.0,0.0,17.54,37.7,45.71
2017-03-27,0.0,0.0,19.06,39.17,47.58
2017-03-28,0.0,0.0,20.42,41.03,49.9
2017-03-29,0.0,0.0,21.79,43.3,52.69
2017-03-30,0.0,0.0,23.08,45.65,55.58
2017-03-31,0.0,0.0,24.29,47.96,58.44
2017-04-01,0.0,0.0,25.26,49.93,60.86
2017-04-02,0.0,0.0,25.92,51.37,62.64
2017-04-03,0.0,0.0,26.95,53.43,65.22
2017-04-04,0.0,0.0,28.05,55.62,67.97
2017-04-05,0.0,0.0,28.61,56.89,69.55
2017-04-06,0.0,0.0,29.52,58.74,71.89
2017-04-07,0.0,0.0,30.61,60.89,74.6
2017-04-08,0.0,0.0,31.77,63.18,77.48
2017-04-09,0.0,0.0,32.99,65.58,80.51
2017-04-10,0.0,0.0,34.28,68.12,83.71
2017-04-11,5.2,0.0,30.29,65.26,81.47
2017-04-12,0.0,0.0,31.62,67.3,84.04
2017-04-13,0.0,0.0,33.24,69.69,87.06
2017-04-14,0.0,0.0,34.77,72.11,90.11
2017-04-15,12.0,0.0,24.08,62.1,80.6
2017-04-16,1.9,0.0,24.89,62.61,81.72
2017-04-17,0.5,0.0,26.75,63.88,83.42
2017-04-18,11.2,0.0,17.97,54.58,74.58
2017-04-19,0.1,0.0,21.45,56.37,76.81
2017-04-20,0.0,0.0,24.12,58.42,79.29
2017-04-21,0.0,0.0,26.12,60.47,81.73
2017-04-22,0.0,0.0,28.17,63.21,85.0
2017-04-23,0.0,0.0,29.75,65.5,87.67
2017-04-24,0.0,0.0,31.18,67.76,90.27
2017-04-25,0.0,0.0,32.62,70.14,93.05
2017-04-26,0.0,0.0,33.64,71.9,95.04
2017-04-27,8.5,0.0,26.51,65.67,89.2
2017-04-28,0.0,0.0,28.41,67.69,91.55
2017-04-29,0.0,0.0,30.32,69.75,93.97
2017-04-30,0.0,0.0,32.2,72.21,96.9
2017-05-01,0.6,0.0,33.4,74.25,99.47
2017-05-02,0.2,0.0,35.02,76.86,102.7
2017-05-03,0.4,0.0,36.11,78.83,105.1
2017-05-04,10.6,0.0,26.77,70.17,96.74
2017-05-05,0.0,0.0,29.35,72.87,99.96
2017-05-06,33.3,0.0,3.402,41.63,69.04
2017-05-07,7.2,0.0,6.311,35.91,63.51
2017-05-08,0.2,0.0,11.97,38.34,66.37
2017-05-09,24.7,0.0,-1.866,16.29,44.44
2017-05-10,0.0,0.0,5.57,19.79,47.49
2017-05-11,0.0,0.0,9.227,24.16,50.33
2017-05-12,12.5,0.0,2.864,16.47,41.26
2017-05-13,0.0,0.0,8.322,21.49,45.08
2017-05-14,0.0,0.0,11.68,26.59,49.07
2017-05-15,7.7,0.0,7.712,23.04,44.62
2017-05-16,0.0,0.0,11.81,27.38,48.36
2017-05-17,0.0,0.0,14.66,31.82,52.34
2017-05-18,0.0,0.0,16.98,35.94,56.15
2017-05-19,0.0,0.0,18.97,39.67,59.71
2017-05-20,0.0,0.0,20.43,42.55,62.42
2017-05-21,0.0,0.0,22.23,46.0,65.96
2017-05-22,0.0,0.0,24.2,49.78,70.04
2017-05-23,0.0,0.0,26.24,53.72,74.41
2017-05-24,0.0,0.0,28.19,57.54,78.72
2017-05-25,0.0,0.0,29.55,60.34,81.83
2017-05-26,0.0,0.0,31.16,63.55,85.5
2017-05-27,0.0,0.0,32.99,67.12,89.66
2017-05-28,0.0,0.0,34.88,70.79,93.98
2017-05-29,0.0,0.0,36.88,74.64,98.56
2017-05-30,0.5,0.0,38.38,77.99,102.7
2017-05-31,0.0,0.0,40.36,81.75,107.2
2017-06-01,0.0,0.0,42.44,85.69,111.9
2017-06-02,0.0,0.0,44.42,89.42,116.4
2017-06-03,0.0,0.0,46.49,93.32,121.0
2017-06-04,2.1,0.0,46.26,94.77,123.2
2017-06-05,0.0,0.0,47.92,97.99,127.0
2017-06-06,0.0,0.0,49.44,101.0,130.6
2017-06-07,0.0,0.0,51.11,104.1,134.3
2017-06-08,0.1,0.0,52.47,106.8,137.5
2017-06-09,0.0,0.0,54.14,109.9,141.2
2017-06-10,0.0,0.0,55.67,112.8,144.6
2017-06-11,0.0,0.0,57.15,115.6,148.0
2017-06-12,0.0,0.0,58.72,118.6,151.7
2017-06-13,0.0,0.0,60.08,121.2,154.9
2017-06-14,8.6,0.0,53.22,115.5,149.7
2017-06-15,0.1,0.0,54.67,117.9,152.5
2017-06-16,0.0,0.0,56.38,120.7,155.8
2017-06-17,0.0,0.0,57.8,123.0,158.5
2017-06-18,0.0,0.0,59.01,125.0,160.8
2017-06-19,0.0,0.0,60.44,127.3,163.4
2017-06-20,0.0,0.0,61.87,129.6,166.2
2017-06-21,0.0,0.0,63.13,131.7,168.7
2017-06-22,0.0,0.0,64.33,133.8,171.1
2017-06-23,0.0,0.0,65.28,135.5,173.1
2017-06-24,0.0,0.0,66.13,137.1,175.0
2017-06-25,9.0,0.0,58.43,129.9,168.1
2017-06-26,0.0,0.0,59.86,131.9,170.3
2017-06-27,0.2,0.0,60.93,133.5,172.1
2017-06-28,8.3,0.0,54.37,127.4,166.2
2017-06-29,0.0,0.0,55.97,129.5,168.5
2017-06-30,0.0,0.0,57.32,131.2,170.3
2017-07-01,0.0,0.0,58.79,133.1,172.4
2017-07-02,0.0,0.0,60.23,134.9,174.4
2017-07-03,0.0,0.0,61.79,136.9,176.6
2017-07-04,0.0,0.0,63.13,138.7,178.5
2017-07-05,0.0,0.0,64.44,140.4,180.4
2017-07-06,0.0,0.0,65.6,141.9,182.1
2017-07-07,0.0,0.0,66.56,143.3,183.6
2017-07-08,0.0,0.0,67.31,144.4,184.8
2017-07-09,0.0,0.0,67.86,145.2,185.8
2017-07-10,0.0,0.0,68.35,146.0,186.7
2017-07-11,2.0,0.0,67.33,145.3,186.1
2017-07-12,0.0,0.0,68.24,146.5,187.3
2017-07-13,0.0,0.0,68.99,147.4,188.4
2017-07-14,0.0,0.0,69.51,148.1,189.2
2017-07-15,0.0,0.0,70.01,148.8,190.0
2017-07-16,0.0,0.0,70.35,149.4,190.5
2017-07-17,0.0,0.0,70.7,149.9,191.2
2017-07-18,0.0,0.0,71.06,150.5,191.8
2017-07-19,0.0,0.0,71.4,151.1,192.5
2017-07-20,0.0,0.0,71.69,151.5,193.0
